,FeatureTyp,SegmentTyp,TrafDir,SegmentID,XFrom,YFrom,XTo,YTo,SegmentID_,SpatialJoi,D_Busstop,D_Subway,NodeIDFrom,NodeIDTo,X,Y,SVIID,ID,SegDir1,SegDir2,StreetWidt,Length,Commercial,CulturalFa,EducationF,Government,HealthServ,Miscellane,PublicSafe,Recreation,ReligiousI,Residentia,SocialServ,Transporta,Water,Avg_B01001,Avg_B010_1,Avg_B010_2,Avg_B010_3,Avg_B02001,Avg_B020_1,Avg_B020_2,Avg_B08006,Avg_B080_1,Avg_B080_2,Avg_B08013,Avg_B08124,Avg_B15003,Avg_B19001,Avg_B19013,Avg_B23013,Avg_B24011,Avg_B240_1,Avg_B240_2,Avg_B240_3,Avg_B240_4,Avg_B240_5,Avg_B240_6,Avg_B240_7,Avg_B240_8,Avg_B240_9,Avg_B24_10,Avg_B24_11,Avg_B24_12,Avg_B24_13,Avg_B24_14,Avg_B24_15,Avg_B24_16,Avg_B24_17,Avg_B24_18,Avg_B24_20,Avg_B24_21,Avg_B24_22,Avg_B24_23,Avg_B24_24,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Masks
3193,0,U,T,33004,986244,209939,987139,209443,33004,91602,0.0361035,0.00587519,20752,20846,-73.9912,40.7422,2583,3193,EB,SB,58.0,0.311764,53.0,51.0,38.0,2.0,5.0,5.0,3.0,57.0,7.0,63.0,16.0,14.0,7.0,25730.720064665,13781.14891383,11949.5711508325,1767.177753155,18666.309111045,1222.07859282,4629.074070435,17678.76280271,821.7585848275,141.78015991499998,419804.5485113325,0.0,9831.9986491975,14943.75997019,834825.6281052525,201.894068005,952482.0789756676,836861.7104892475,475255.8446502475,0.0,0.0,0.0,1190889.07719875,109753.056089165,487723.87135933246,800068.8137106675,27621.2289734175,25008.7909399825,0.0,0.0,39806.7638808575,2024.5194383675,0.0,796720.3537203349,271482.73453239,0.0,0.0,0.0,0.0,0.0,423.61538461538464,293.15384615384613,202.30769230769232,158.07692307692307,187.07692307692307,333.84615384615387,549.3076923076923,623.6923076923077,622.1538461538462,597.6923076923077,586.2307692307693,597.1538461538462,611.3846153846154,597.8461538461538,580.0,605.4615384615385,595.5384615384615,608.0769230769231,640.0769230769231,647.8461538461538,645.0769230769231,615.6153846153846,600.0769230769231,568.2307692307693,Train
3201,0,U,A,33808,986588,212415,986465,212195,33808,91611,0.0320564,0.08552,21338,21337,-73.9918,40.7494,2591,3201,WB,SB,78.0,0.0768287,24.0,41.0,40.0,3.0,2.0,2.0,1.0,77.0,3.0,47.0,19.0,10.0,3.0,7207.279066987499,4194.75036606,3012.5287009225,824.7064386924999,3817.29405129,509.922115805,2445.6320470375003,5324.270583475,118.2221665125,48.4283573675,130428.96129725,0.0,2683.5007435200005,4677.60957628,801852.5271055,193.14368409,938265.23926525,687172.75249675,611511.9902915,0.0,0.0,139499.30775925,783251.7647867501,3559.484266475,350997.339289,1424369.14943,0.0,106996.7581487,0.0,0.0,10678.452799425,6883.948563375,0.0,452642.76394875,104370.231943425,0.0,0.0,51633.175134,0.0,0.0,1033.2,824.0,512.8,363.0,341.4,484.6,945.0,1101.6,980.0,895.6,994.4,980.8,929.0,908.8,916.8,944.8,932.8,909.8,989.2,1110.4,1151.8,1100.6,1095.6,1095.4,Train
3218,0,U,W,34000,988089,210114,988214,210339,34000,91637,0.0456442,0.156255,21433,21434,-73.9859,40.7437,2606,3218,EB,NB,46.0,0.0785748,39.0,25.0,45.0,2.0,4.0,3.0,2.0,73.0,8.0,52.0,14.0,10.0,5.0,20404.536125025,10117.70304204,10286.8330829875,1669.8008278775,15671.7615897,1196.81003543,2898.1435828025,12307.7937416,802.6510417274999,44.4324683825,326951.3020145,0.0,6501.4734379825,11092.3507355725,735337.285434,208.8326013925,1054527.23853725,1069409.248833,201611.60862725,0.0,0.0,0.0,1433311.16488,0.0,501881.9300315,879964.9700152499,82863.68692025,75026.37281995,0.0,0.0,33846.074463075,0.0,0.0,997377.05106075,190010.43446367505,0.0,0.0,0.0,0.0,0.0,365.8,232.9,140.7,115.3,131.0,237.7,467.2,690.9,695.5,675.7,674.6,690.9,699.6,719.9,692.1,659.2,694.5,687.8,702.8,716.9,729.6,750.1,644.3,558.5,Train
3236,0,U,A,34073,988392,215646,988257,215427,34073,91657,0.285734,0.153751,21467,21465,-73.9853,40.7583,2622,3236,WB,SB,42.0,0.0783552,11.0,79.0,54.0,16.0,4.0,1.0,1.0,130.0,4.0,51.0,31.0,8.0,3.0,5899.8586624175,4024.742523465,1875.11613895,1490.801795155,2400.20496765,2763.4031387075,226.6469207,1917.3484844225,38.009110925,0.0,36333.89455425,0.0,1024.838250115,5408.555710095,93851.5335973,281.68974429749994,228613.540253,0.0,0.0,0.0,0.0,0.0,0.0,44108.86935575,0.0,0.0,0.0,0.0,0.0,0.0,181808.83951125,56820.80534275,94382.25340525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.6,1027.2,756.4,558.5333333333333,560.5333333333333,650.8,1181.4666666666667,1513.5333333333333,1627.2,1694.0666666666666,1540.5333333333333,1547.1333333333334,1598.8666666666666,1612.6,1662.2,1699.1333333333334,1715.6,1573.0666666666666,1616.3333333333333,1668.0666666666666,1598.8,1523.8,1534.8,1438.8,Train
3242,0,U,A,33652,986090,211515,985964,211290,33652,91668,0.0128419,0.000654417,21333,21254,-73.9936,40.7469,2628,3242,WB,SB,56.0,0.0785713,22.0,41.0,29.0,2.0,1.0,4.0,2.0,56.0,5.0,41.0,12.0,8.0,4.0,19063.693934175,7876.69440519,11186.999528975,1660.2408657674998,15096.270709375,617.8654710600001,2842.181166875,8565.796130565,146.833911945,106.12748091,168139.36718925,0.0,4232.0150264875,7127.986834377501,865410.0009885001,218.5063065875,924418.334177,877632.10690625,759215.6452257499,0.0,89651.55295025,0.0,795364.40978675,523491.97211025,500978.40814574994,501069.9976155,0.0,0.0,0.0,0.0,74507.30680425,0.0,166668.1204677,760202.7761784999,202569.73883915,0.0,0.0,0.0,0.0,0.0,989.6,827.6,626.6,499.0,448.2,623.4,987.8,1197.8,1199.6,1154.2,1114.2,1088.4,1142.8,1189.4,1204.0,1187.2,1311.0,1311.4,1311.6,1330.4,1392.2,1280.8,1275.0,1236.6,Train
3275,0,U,T,38505,996904,234747,996981,234884,38505,91703,0.0187588,0.152385,24090,24091,-73.9541,40.8112,2654,3275,EB,NB,60.0,0.0480079,74.0,60.0,40.0,1.0,8.0,3.0,2.0,7.0,10.0,91.0,15.0,9.0,16.0,31170.933897525,14906.523897925,16264.409999575,15539.052717924998,4114.6755321425,12618.194378475,1284.4868528999998,10912.741246049998,479.2539182225,0.0,345332.671301,0.0,3102.19765986,13095.289495275,230344.1129485,345.6241094925,447655.5416435,400520.2711455,325514.87414175004,0.0,0.0,318021.67436625005,0.0,92817.667630925,362948.49099775,58082.55256675,100114.416476,135225.1629895,25221.277147,0.0,90648.07219025,173084.06372775,228958.162428125,187787.660291,274936.3153575,0.0,0.0,0.0,162829.75691875,0.0,70.6,54.4,35.0,30.6,35.0,52.6,91.2,247.2,282.2,197.8,184.6,203.0,211.8,224.6,275.8,350.8,463.2,489.4,408.0,273.2,189.8,146.6,125.0,112.8,Train
3288,0,U,T,38636,997768,234449,997374,234664,38636,91715,0.00999631,0.0437438,24166,24163,-73.9519,40.8105,2663,3288,WB,NB,60.0,0.137115,63.0,63.0,37.0,1.0,9.0,3.0,3.0,11.0,11.0,113.0,14.0,11.0,21.0,31535.196926125,15213.8094909875,16321.387435125002,10550.4470736575,7869.93928487,12928.6429403875,1881.293279985,14157.485420825,919.02194183,137.96143327,440354.90029637504,0.0,5363.6934072675,12949.4023242375,393416.83997025,311.120560805,569162.591940375,546608.409232625,626471.844756,213520.91460625,160790.14590937502,308105.49781524995,710667.1086075,286322.8985932125,407403.87996187503,311435.31496125,72368.782421375,163710.96274725004,128764.620886625,0.0,111568.083796775,155348.344423625,143812.8055826875,249787.646696625,283784.50064225,0.0,0.0,161769.75885375,144622.906947125,25353.667171025,203.66666666666663,140.4,107.8,101.66666666666669,144.6,266.0,436.4,502.4666666666666,514.4666666666667,499.8,460.0,465.4,483.4666666666666,471.0,486.8666666666667,483.6666666666667,481.8666666666667,480.9333333333333,452.1333333333333,437.26666666666665,405.1333333333333,352.26666666666665,300.93333333333334,280.3333333333333,Train
3289,0,U,T,38636,997374,234664,997768,234449,38636,91715,0.00999631,0.0437438,24163,24166,-73.9519,40.8105,2663,3289,EB,SB,60.0,0.137115,63.0,63.0,37.0,1.0,9.0,3.0,3.0,11.0,11.0,113.0,14.0,11.0,21.0,31535.196926125,15213.8094909875,16321.387435125002,10550.4470736575,7869.93928487,12928.6429403875,1881.293279985,14157.485420825,919.02194183,137.96143327,440354.90029637504,0.0,5363.6934072675,12949.4023242375,393416.83997025,311.120560805,569162.591940375,546608.409232625,626471.844756,213520.91460625,160790.14590937502,308105.49781524995,710667.1086075,286322.8985932125,407403.87996187503,311435.31496125,72368.782421375,163710.96274725004,128764.620886625,0.0,111568.083796775,155348.344423625,143812.8055826875,249787.646696625,283784.50064225,0.0,0.0,161769.75885375,144622.906947125,25353.667171025,289.8666666666667,198.4,165.46666666666667,156.8,192.06666666666663,259.8666666666667,415.8,469.8666666666667,486.0,468.1333333333333,474.6,482.3333333333333,473.6,471.2,492.6,486.53333333333336,486.4,481.9333333333333,488.8666666666667,517.8,503.4,487.73333333333335,427.9333333333333,374.73333333333335,Train
3319,0,U,T,38613,997259,234108,997274,233801,38613,91748,0.154528,0.21349,24161,24154,-73.953,40.8088,2687,3319,EB,SB,60.0,0.0935024,72.0,53.0,37.0,1.0,9.0,2.0,3.0,12.0,13.0,102.0,12.0,10.0,17.0,31899.459954725,15521.09508405,16378.364870675,5561.841429385,11625.2030376,13239.091502300002,2478.09970707,17402.2295956,1358.78996543,275.9228665425,535377.12929175,0.0,7625.189154670001,12803.5151532,556489.566992,276.61701212,690669.64223725,692696.54731975,927428.81537025,427041.8292125,321580.29181875003,298189.32126425003,1421334.217215,479828.1295555,451859.268926,564788.07735575,44623.14836675,192196.762505,232307.96462625,0.0,132488.0954033,137612.62511949998,58667.44873725,311787.63310225,292632.685927,0.0,0.0,323539.5177075,126416.0569755,50707.33434205,63.2,37.0,37.0,33.0,34.2,40.0,71.8,148.6,180.2,159.4,168.6,190.2,205.6,205.0,217.6,247.8,315.2,291.8,248.8,213.8,186.2,163.6,142.4,107.8,Train
3325,0,U,W,37847,998116,220568,998769,220206,37847,91757,0.00712954,0.661068,23695,23697,-73.9488,40.7716,2692,3325,EB,SB,30.0,0.227296,10.0,13.0,26.0,12.0,2.0,0.0,6.0,16.0,6.0,36.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,14.4,8.4,9.8,20.0,76.4,169.2,273.2,293.0,217.2,225.2,207.4,214.0,211.6,236.4,241.2,228.4,205.0,202.4,178.0,123.6,110.4,98.0,56.8,Train
3345,0,U,T,37546,995635,221618,996078,221372,37546,91781,0.0100357,0.170195,23529,23575,-73.9581,40.7746,2708,3345,EB,SB,54.0,0.154698,12.0,13.0,30.0,10.0,2.0,0.0,2.0,41.0,8.0,56.0,10.0,14.0,0.0,42810.2841829,18785.941600125,24024.342582775,2926.9722516875,38521.020601875,544.3582156225,2779.0184802625,23213.388420525,1459.9966501049998,455.0276366475,549257.4395622499,0.0,12072.190274125,21818.99391435,777952.0964769999,227.0950812375,872687.1754787499,587306.6830440001,491608.50873775,120252.91720175,582637.76450225,0.0,1262592.820057,421926.46976725,356338.28373625,493510.9709117501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662534.19686225,305027.636648,0.0,0.0,0.0,0.0,0.0,189.6,92.0,48.0,34.6,40.2,98.6,314.6,503.4,553.2,529.8,505.2,504.2,473.8,490.6,536.0,531.8,544.0,599.0,557.0,557.4,496.6,479.2,479.4,383.0,Train
3346,0,U,T,37546,996078,221372,995635,221618,37546,91781,0.0100357,0.170195,23575,23529,-73.9581,40.7746,2708,3346,WB,NB,54.0,0.154698,12.0,13.0,30.0,10.0,2.0,0.0,2.0,41.0,8.0,56.0,10.0,14.0,0.0,42810.2841829,18785.941600125,24024.342582775,2926.9722516875,38521.020601875,544.3582156225,2779.0184802625,23213.388420525,1459.9966501049998,455.0276366475,549257.4395622499,0.0,12072.190274125,21818.99391435,777952.0964769999,227.0950812375,872687.1754787499,587306.6830440001,491608.50873775,120252.91720175,582637.76450225,0.0,1262592.820057,421926.46976725,356338.28373625,493510.9709117501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662534.19686225,305027.636648,0.0,0.0,0.0,0.0,0.0,103.6,39.4,15.6,11.4,31.8,105.8,226.2,393.4,431.0,409.4,410.0,409.0,389.4,352.6,365.8,356.2,408.8,408.4,452.2,388.0,355.2,246.0,231.6,232.0,Train
3349,0,U,A,36101,992339,213160,992212,212932,36101,91784,0.0934883,0.405012,22668,22661,-73.971,40.7514,2711,3349,WB,SB,70.0,0.0795784,28.0,7.0,58.0,7.0,2.0,1.0,1.0,232.0,9.0,59.0,13.0,4.0,1.0,43702.38074795,20115.287962325005,23587.092785625,3373.06016841,32428.317104875,1140.5723182975,9214.7367095525,31475.2165227,1545.5685116175,333.44209556,788447.4478082501,0.0,17336.126805325,25925.480700425,765442.8053782501,197.203093425,758911.347335,688044.1689135,488787.472881,0.0,1035487.97032575,555684.8299587499,681343.84319925,141989.089431,261523.0719035,605610.98613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493233.844516,332378.80166925,0.0,0.0,0.0,0.0,0.0,1260.6,877.0,682.4,676.9,878.3,1337.9,2004.2,2273.7,2342.8,2321.5,2176.5,2211.8,2179.2,2182.2,2426.9,2332.1,2221.3,2552.9,2601.6,2518.9,2435.9,2185.7,2154.6,1880.4,Train
3361,0,U,A,38363,995294,233700,995764,233444,38363,91799,0.0351607,0.340757,24002,24004,-73.9593,40.8078,2720,3361,EB,SB,30.0,0.16313,83.0,35.0,32.0,3.0,7.0,2.0,2.0,12.0,14.0,68.0,11.0,7.0,13.0,34736.3241579725,15497.126156425,19239.1980015275,5576.5195226125,19017.5978395125,3007.1892404050004,8869.294867065,15727.7139261325,319.50153266,148.64868711,307635.34560555,0.0,6827.8453138350005,13755.77269427,814170.2965677499,410.825525275,912660.6410565,730620.945782875,922188.3048133748,524097.58976412495,668060.838787875,179785.8115345125,1456973.820872,588518.1623466376,519336.92363375,385090.47490937496,0.0,0.0,0.0,0.0,13215.67731535,304272.59304362506,19448.040547112498,240456.00055102495,107303.799893475,0.0,0.0,0.0,0.0,0.0,12.2,4.6,3.9,2.8,9.0,26.4,38.2,59.2,98.2,93.5,82.3,73.7,59.1,57.3,68.4,60.4,54.2,57.1,54.6,43.8,27.7,21.8,22.7,17.6,Train
3376,0,U,A,35923,991691,211991,991563,211767,35923,91834,0.0479518,0.403565,22566,22564,-73.9734,40.7482,2734,3376,WB,SB,70.0,0.0785601,26.0,13.0,57.0,7.0,2.0,1.0,2.0,226.0,14.0,61.0,14.0,5.0,1.0,44581.56795595,21452.3500093375,23129.217946625,3789.580497255,30047.568166625,1558.8763793575,10253.792076397502,29255.779404587494,1399.88661329,376.6392921200001,794788.7486465,0.0,17950.326311812503,25520.7056304875,651378.064456625,183.5691373625,586253.848285125,510813.304941,544773.601431625,181878.46921975,491964.7854135,90883.79682575,847197.8289503751,394923.021268,474769.9365618751,688654.6639533751,0.0,0.0,0.0,0.0,160437.4023194375,0.0,75680.674589175,532951.48727,467370.99305087497,0.0,0.0,64846.510134,0.0,0.0,537.55,353.55,243.7,220.8,301.6,495.85,756.75,894.55,927.15,847.05,915.55,940.15,1020.25,1060.9,1110.2,1161.8,1123.35,1211.45,1243.75,1167.95,1194.4,1125.8,1015.55,840.15,Train
3385,0,U,W,165558,993822,218347,994266,218102,165558,91842,0.0367615,0.159084,22767,22839,-73.9646,40.7656,2742,3385,EB,SB,32.0,0.15456,16.0,18.0,46.0,19.0,6.0,2.0,0.0,57.0,8.0,72.0,11.0,41.0,1.0,18839.9808118,7686.83932194,11153.141489875,998.42217509,17340.180207225,901.61423626,505.713113285,9159.186928905,712.3330424275,30.3427867975,197654.358091,0.0,6952.832860372499,9969.7728047725,1078443.32834475,247.0769782025,880978.2514470001,693254.6540054999,1022381.41750175,0.0,0.0,0.0,1234096.045035,248964.010565,451559.9082202501,0.0,0.0,442942.556771,0.0,0.0,0.0,0.0,0.0,590388.27207975,0.0,0.0,0.0,0.0,0.0,0.0,206.0,126.4,73.4,53.6,61.6,176.8,386.6,484.4,549.4,523.2,490.4,490.0,518.0,530.6,560.6,593.2,612.2,573.8,563.6,483.0,415.8,415.8,395.6,280.0,Train
3420,0,U,A,35944,992088,212703,991952,212459,35944,91893,0.0303291,0.370003,22660,22575,-73.972,40.7502,2772,3420,WB,SB,70.0,0.0852502,27.0,11.0,60.0,8.0,2.0,1.0,2.0,226.0,13.0,62.0,14.0,3.0,1.0,39870.575437225,19007.837996125,20862.7374411,2196.5914479375,27946.221862725,666.6480711825,9528.3255697125,26006.24808235,2170.0928844375003,596.915009345,736318.37326725,0.0,16634.12457115,24596.24557195,611164.26320025,192.6027168025,533148.308276,519424.841706,387033.83448175,363756.9384395,598814.5379485,181767.5936515,564830.827592,507837.99615075,392493.93322375,1010670.553121,0.0,0.0,0.0,0.0,111982.929346375,0.0,0.0,662490.586037,532457.9509635001,0.0,0.0,0.0,0.0,0.0,799.8285714285714,553.4285714285714,410.0857142857143,376.1142857142857,475.54285714285714,752.0857142857143,1104.0285714285717,1314.1714285714286,1341.5428571428572,1316.4857142857145,1272.6857142857143,1291.7142857142858,1312.428571428571,1379.9714285714283,1485.2285714285715,1566.1714285714286,1506.857142857143,1543.9714285714283,1578.3714285714286,1552.142857142857,1553.2857142857142,1479.4,1342.5142857142855,1178.7428571428572,Train
3425,0,U,A,37368,993379,220707,993243,220457,37368,91899,0.170577,0.508576,23433,23432,-73.9673,40.7721,2777,3425,WB,SB,42.0,0.0867753,14.0,13.0,30.0,29.0,6.0,1.0,0.0,50.0,11.0,90.0,11.0,38.0,0.0,0.9833559975,0.0,0.9833559975,0.3511985725,0.3511985725,0.4916779975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.8,223.2,153.0,129.8,167.8,412.6,911.2,1037.4,1089.8,943.2,807.2,790.4,777.0,760.8,783.0,851.6,904.0,892.4,881.4,905.2,860.6,854.4,778.4,637.8,Train
3433,0,U,T,71367,1003612,248713,1003718,248932,71367,91911,0.120535,0.30284,43741,43742,-73.9298,40.8496,2784,3433,EB,NB,60.0,0.0739793,3.0,28.0,24.0,20.0,2.0,6.0,1.0,6.0,11.0,56.0,1.0,4.0,2.0,48694.7693172375,28599.077485087502,20095.691832125,31074.164346025,20932.081554187494,3671.5659075425,1124.484578365,20905.7342201,2432.84138767,1620.99930944,815120.347681875,0.0,4668.06804482,13820.124094925,531950.733578,406.7031236325,407316.65561462496,711696.7874405,636559.9774865,193421.197167625,123776.36337525,438153.803255,0.0,558330.5529696875,70672.8523745875,551022.00327925,0.0,186949.863349225,28359.705182,0.0,267891.3751896125,136301.81948475,316855.86822205,355442.297124375,180748.7301195,116296.720321725,33777.895492275,182022.1157309875,342949.45567137504,88197.60090235,98.75,53.25,39.0,25.25,29.0,59.25,155.25,283.1111111111111,260.0,213.0,197.0,218.25,239.75,244.25,272.25,281.75,262.25,275.5,288.25,255.5,205.75,195.25,161.25,151.5,Train
3439,0,U,T,72733,1006540,253991,1006670,254235,72733,91915,0.0259523,0.0197356,44536,44543,-73.9192,40.8641,2788,3439,EB,NB,60.0,0.0843458,36.0,23.0,15.0,10.0,4.0,2.0,1.0,1.0,12.0,52.0,4.0,3.0,3.0,4468.7692034075,2106.850018265,2361.9191851425003,3507.06791869,1078.58579856,1038.381785825,4.79253132,1457.9945279950002,168.27109965,84.6680533075,62091.23701625,0.0,440.1141261475,1648.8970255425002,22926.6710758,46.727180360000006,21309.191755575,47167.82699175,0.0,0.0,0.0,27788.16159565,0.0,17589.388696675,0.0,26422.5564214,0.0,18370.837553425,18763.026366375,0.0,12203.64850085,11616.03091077,12593.97355161,11114.94513617,27939.1263322,0.0,0.0,13472.870545225,32793.1618033,16177.7219714225,113.86363636363636,95.27272727272728,73.0,64.4090909090909,89.04545454545455,135.63636363636363,160.95454545454547,227.0731707317073,221.1,178.85,155.55,186.9,211.0,207.75,227.8,241.65,237.6,243.55,231.2,199.55,183.15,156.85,144.5,157.3,Train
3456,0,U,A,34243,989294,218976,989377,219037,34243,91934,0.0970269,0.0430104,21547,21548,-73.9816,40.7678,2802,3456,EB,NB,80.0,0.0320295,20.0,75.0,53.0,27.0,6.0,1.0,1.0,68.0,9.0,61.0,11.0,37.0,4.0,33076.28037215,15924.205130525,17152.075241625003,3233.391292565,24371.104687925,2428.92466805,5022.9766958725,16299.622888625,845.39562822,263.9215066375,384746.74826125,0.0,7432.14253455,16285.509439074998,928749.6612785,225.10952037,1242172.6808775,982440.0460655,882744.0497697501,0.0,301038.4676175,264668.10812025,1364563.1040575,210732.149309,598686.8846535,1058512.9505025,0.0,88752.42751325,0.0,0.0,15975.0135489,0.0,0.0,1257108.944541,390177.603649,0.0,0.0,83850.8264835,0.0,7053.90208655,379.7,253.5,167.6,149.4,163.1,232.1,462.7,701.4,800.4,736.7,786.6,754.8,768.9,759.1,772.1,815.0,839.9,874.1,906.8,825.8,722.9,760.9,712.3,537.8,Train
3472,0,U,T,71387,1003986,249395,1004127,249642,71387,91949,0.0505993,0.388159,43752,43849,-73.9284,40.8515,2813,3472,EB,NB,60.0,0.0867537,11.0,46.0,23.0,36.0,16.0,1.0,2.0,11.0,15.0,36.0,7.0,6.0,7.0,52896.061879875,30438.695419375,22457.366460475,45095.576592275,11487.133043974998,5943.6337331825,1240.274312795,24906.5878359,1728.694621965,2312.52064751,960514.84911625,0.0,4847.179977899999,15831.65305355,224065.308773,211.886128295,243479.66007075,72851.520226,90396.20427625,0.0,0.0,0.0,0.0,79205.256142875,141345.704749175,0.0,0.0,93762.4597017,56719.410364,0.0,111523.586571225,149680.17725550002,88293.0066186,172822.47132150002,197122.44967675,232593.44064345,67555.79098455,96143.330713225,175224.70182175,176395.2018047,78.0,62.4,49.2,26.8,39.4,68.6,149.8,344.4,305.8,227.2,221.4,224.4,249.4,246.4,307.4,325.2,333.8,334.0,322.0,262.4,202.6,172.4,168.0,129.2,Train
3502,0,U,T,72596,1004715,253909,1004547,254256,72596,91971,0.116572,0.120588,44443,44450,-73.9263,40.864,2832,3502,WB,NB,60.0,0.117375,1.0,22.0,9.0,14.0,3.0,2.0,0.0,3.0,9.0,92.0,6.0,4.0,2.0,43679.0362991875,20202.717153210004,23476.3191459875,36641.560712355,11545.6626692125,4916.580789969999,1124.7241570875,19632.673943945,1708.6300529025,507.77671995250006,806997.5073070249,0.0,5168.1304031875,15046.1086610675,199155.5061600075,164.0756584425,220908.616333235,256036.45765712505,133186.79338812502,76488.246553065,44338.522682075,62820.07580505,72037.59228083251,176240.00731970748,169155.72153381,192348.5341919175,30685.22630146,93336.06607941748,23730.200461315,0.0,89604.1467000575,108431.4925717175,89030.50009386,128512.2948562575,154968.520241115,93446.2489176325,43981.4966144325,90981.3893531675,109598.9222828775,78477.92832794,224.0,188.4,140.2,130.2,137.8,141.0,222.2,273.8,351.4,335.8,369.2,386.0,379.6,392.4,415.0,456.0,426.0,419.4,457.0,412.0,355.4,337.8,306.2,300.0,Train
3514,0,U,T,71353,1003445,248410,1003372,248278,71353,91982,0.0109305,0.27458,43735,43732,-73.9308,40.8483,2839,3514,WB,SB,60.0,0.0459249,3.0,27.0,24.0,17.0,3.0,6.0,1.0,7.0,10.0,49.0,1.0,5.0,2.0,52896.061879875,30438.695419375,22457.366460475,45095.576592275,11487.133043974998,5943.6337331825,1240.274312795,24906.5878359,1728.694621965,2312.52064751,960514.84911625,0.0,4847.179977899999,15831.65305355,224065.308773,211.886128295,243479.66007075,72851.520226,90396.20427625,0.0,0.0,0.0,0.0,79205.256142875,141345.704749175,0.0,0.0,93762.4597017,56719.410364,0.0,111523.586571225,149680.17725550002,88293.0066186,172822.47132150002,197122.44967675,232593.44064345,67555.79098455,96143.330713225,175224.70182175,176395.2018047,266.2,168.26666666666668,112.26666666666668,88.73333333333333,121.8,190.13333333333333,367.73333333333335,715.5333333333333,690.8666666666667,556.6666666666666,498.6666666666667,527.8,568.5333333333333,631.8666666666667,742.9333333333333,821.0,798.8,817.0,773.7333333333333,701.6666666666666,612.7333333333333,543.6,443.4,364.0,Train
3543,0,U,T,71125,1002700,248924,1002584,248715,71125,92020,0.0311639,1.536e-05,43601,43599,-73.9335,40.8496,2859,3543,WB,SB,60.0,0.0729523,10.0,22.0,25.0,18.0,4.0,6.0,0.0,10.0,9.0,55.0,2.0,5.0,2.0,51007.920212425,27425.422170825,23582.4980416,38876.336915675,17354.1436942875,4583.3530552,1319.3118839875,24461.085277462505,1639.9841496475,1775.7330203,973687.5148615,0.0,7136.37756425,15705.8900810375,272131.35530825,197.3736054475,280814.0682655,199073.63006,278834.562383125,88986.34568137501,45465.148829000005,134662.08930775,145851.47688524998,152874.7657964375,154597.7950928375,110249.292401375,0.0,101757.0501986125,28359.705182,0.0,116161.02918286248,130519.409125825,92703.831749125,134996.4274122625,177262.1206114,211381.89133772496,142882.848163525,113361.8844271125,138802.4383109875,99366.9009759625,217.6,156.8,106.6,90.4,109.4,173.2,320.8,655.4,631.0,467.4,443.4,441.6,529.2,603.2,762.6,822.6,874.0,825.8,693.8,641.2,510.8,433.2,360.4,315.2,Train
